pub_date,category,puborg,pcode,childtype,title,url,summary
2020-02-20,国务院部门文件,农业农村部 财政部,农牧发〔2020〕6号,农业、林业、水利\农业、畜牧业、渔业,关于进一步加强病死畜禽无害化处理工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/20/content_5481228.htm,关于进一步加强病死畜禽无害化处理工作的通知 农牧发〔2020〕6号 各省、自治区、直辖市及计划单列市农业农村（农牧、畜牧兽医）厅（局、委）、财政厅（局），新疆生产建设兵团农业农村局、财政局： 近年来，...
2020-02-20,国务院部门文件,人力资源社会保障部,人社厅明电〔2020〕11号,劳动、人事、监察\人事工作,人力资源社会保障部办公厅关于切实做好新冠肺炎疫情防控期间人力资源服务有关工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/20/content_5481301.htm,人力资源社会保障部办公厅关于切实做好新冠肺炎疫情防控期间人力资源服务有关工作的通知 人社厅明电〔2020〕11号 各省、自治区、直辖市及新疆生产建设兵团人力资源社会保障厅（局）： 为深入贯彻习近平总书...
2020-02-20,国务院部门文件,工业和信息化部办公厅,工信厅通信函〔2020〕25号,工业、交通\信息产业（含电信）,工业和信息化部办公厅关于做好宽带网络建设维护助力企业复工复产有关工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/20/content_5481122.htm,工业和信息化部办公厅关于做好宽带网络建设维护助力企业复工复产有关工作的通知 工信厅通信函〔2020〕25号 各省、自治区、直辖市通信管理局，中国电信集团有限公司、中国移动通信集团有限公司、中国联合网络...
2020-02-19,政策解读,,,,《新型冠状病毒肺炎诊疗方案（试行第六版）》解读,http://www.gov.cn/zhengce/2020-02/19/content_5480958.htm,2020年2月19日国家卫生健康委员会发布了《新型冠状病毒肺炎诊疗方案（试行第六版）》（以下简称“第六版”），现进行解读如下。 一、传播途径 传播途径将“经呼吸道飞沫和接触传播是主要的传播途径”改为“...
2020-02-19,政策解读,,,,国务院要求压实属地责任 抓好抓细春季农业生产,http://www.gov.cn/zhengce/2020-02/19/content_5480691.htm,新华社北京2月18日电（记者 于文静）18日召开的国务院常务会议提出，统筹抓好疫情防控和经济社会发展。农时不等人，要压实地方属地责任，抓好抓细春季农业生产，保障夏粮丰收。 农业农村部种植业管理司司长潘...
2020-02-19,政策解读,,,,打好政策“组合拳” 稳定就业保障民生——国务院常务会议解读,http://www.gov.cn/zhengce/2020-02/19/content_5480695.htm,新华社北京2月18日电 题：打好政策“组合拳” 稳定就业保障民生——国务院常务会议解读 新华社记者 王优玲 就业是民生之本。18日召开的国务院常务会议指出，当前统筹做好疫情防控和经济社会发展工作，一项...
2020-02-19,政策解读,,,,《关于加强新冠肺炎疫情期间严重精神障碍患者治疗管理工作的通知》解读,http://www.gov.cn/zhengce/2020-02/19/content_5480754.htm,为指导各地做好疫情期间严重精神障碍患者管理治疗工作，国家卫生健康委印发《关于加强新冠肺炎疫情期间严重精神障碍患者治疗管理工作的通知》，旨在加强住院和居家的严重精神障碍患者管理治疗和社区照护，防范院内感...
2020-02-19,政策解读,,,,中国经济战“疫”录：中国发力为中小企业解“燃眉之急”,http://www.gov.cn/zhengce/2020-02/19/content_5480947.htm,中国为企业纾困再度发力。2月18日召开的国务院常务会议明确，将阶段性减免企业养老、失业、工伤保险单位缴费。 根据会议部署，除疫情最严重的湖北以外，其他省份从2月到6月可对中小微企业免征以上三项费用，从...
2020-02-19,国务院部门文件,国家发展改革委 工业和信息化部 公安部 财政部 人力资源社会保障部 交通运输部 农业农村部 商务部 卫生健康委 人民银行 海关总署 市场监管总局 国家能源局 供销合作总社 国铁集团 农业发展银行,发改电〔2020〕394号,国民经济管理、国有资产监管\其他,关于新冠肺炎疫情防控下做好2020年春耕化肥生产供应工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480884.htm,关于新冠肺炎疫情防控下做好2020年春耕化肥生产供应工作的通知 发改电〔2020〕394号 各省、自治区、直辖市、新疆生产建设兵团发展改革委、工业和信息化厅（局）、公安厅（局）、财政厅（局）、人力资源...
2020-02-19,国务院部门文件,卫生健康委 中医药局,国卫办医函〔2020〕145号,卫生、体育\卫生,关于印发新型冠状病毒肺炎诊疗方案（试行第六版）的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480948.htm,关于印发新型冠状病毒肺炎诊疗方案（试行第六版）的通知 国卫办医函〔2020〕145号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委、中医药管理局： 为进一步做好新型冠状病毒肺炎病例诊断和医疗救治工...
2020-02-19,国务院部门文件,退役军人部 外交部 财政部 中央军委政治工作部,退役军人事务部令第2号,民政、扶贫、救灾\优抚安置,境外烈士纪念设施保护管理办法,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5481034.htm,第2号 《境外烈士纪念设施保护管理办法》已经退役军人事务部、外交部、财政部、中央军委政治工作部审议通过。经国务院、中央军委同意，现予公布，自2020年4月1日起施行。 退役军人事务部部长 孙绍骋 外交...
2020-02-19,国务院部门文件,人力资源社会保障部 公安部 交通运输部 卫生健康委 国家铁路集团,人社部明电〔2020〕4号,劳动、人事、监察\其他,人力资源社会保障部 公安部 交通运输部 国家卫生健康委 国家铁路集团关于做好农民工返岗复工“点对点” 服务保障工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5481045.htm,人力资源社会保障部 公安部 交通运输部 国家卫生健康委 国家铁路集团关于做好农民工返岗复工“点对点” 服务保障工作的通知 人社部明电〔2020〕4号 各省、自治区、直辖市及新疆生产建设兵团人力资源社会...
2020-02-19,国务院部门文件,外汇局,汇发〔2020〕6号,财政、金融、审计\货币（含外汇）,国家外汇管理局关于修订《个人本外币兑换特许业务试点管理办法》的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5481007.htm,国家外汇管理局关于修订《个人本外币兑换特许业务试点管理办法》的通知 汇发〔2020〕6号 国家外汇管理局各省、自治区、直辖市分局、外汇管理部，深圳、大连、青岛、厦门、宁波市分局，各全国性中资银行： 为...
2020-02-19,国务院部门文件,国务院教育督导委员会办公室,,科技、教育\其他,关于开通教育系统新冠肺炎疫情防控举报渠道的公告,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480876.htm,关于开通教育系统新冠肺炎疫情防控举报渠道的公告 为督促地方各级教育行政部门和各级各类学校不折不扣贯彻落实党中央、国务院关于坚决打赢新冠肺炎疫情防控阻击战的决策部署，国务院教育督导委员会办公室在“微言教...
2020-02-19,国务院部门文件,财政部,财办〔2020〕11号,财政、金融、审计\财政,关于加强新冠肺炎疫情防控财税政策落实和财政资金监管工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480912.htm,关于加强新冠肺炎疫情防控财税政策落实和财政资金监管工作的通知 财办〔2020〕11号 各省、自治区、直辖市、计划单列市财政厅（局），新疆生产建设兵团财政局，财政部各地监管局： 为打赢新冠肺炎疫情防控阻...
2020-02-19,国务院部门文件,工业和信息化部 财政部,工信部联企业〔2020〕26号,工业、交通\其他,工业和信息化部 财政部关于举办2020年“创客中国”中小企业创新创业大赛的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480809.htm,工业和信息化部 财政部关于举办2020年“创客中国” 中小企业创新创业大赛的通知 工信部联企业〔2020〕26号 各省、自治区、直辖市及计划单列市、新疆生产建设兵团中小企业主管部门、财政厅（局），有关...
2020-02-19,国务院部门文件,工业和信息化部,工信厅信发〔2020〕4号,工业、交通\信息产业（含电信）,工业和信息化部办公厅关于运用新一代信息技术支撑服务疫情防控和复工复产工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480843.htm,工业和信息化部办公厅关于运用新一代信息技术支撑服务疫情防控和复工复产工作的通知 工信厅信发〔2020〕4号 各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门，各省、自治区、直辖市...
2020-02-19,国务院部门文件,财政部 税务总局,财政部 税务总局公告2020年第12号,财政、金融、审计\其他,两部门关于支持货物期货市场对外开放增值税政策的公告,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480758.htm,关于支持货物期货市场对外开放增值税政策的公告 财政部 税务总局公告2020年第12号 为支持货物期货市场对外开放，现将有关增值税政策公告如下： 自2018年11月30日至2023年11月29日，对经国...
2020-02-19,国务院部门文件,商务部,商综发〔2020〕30号,商贸、海关、旅游\对外经贸合作,商务部关于应对新冠肺炎疫情做好稳外贸稳外资促消费工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/19/content_5480753.htm,商务部关于应对新冠肺炎疫情做好稳外贸稳外资促消费工作的通知 商综发〔2020〕30号 各省、自治区、直辖市及计划单列市、新疆生产建设兵团商务主管部门： 为深入贯彻习近平总书记关于疫情防控工作重要讲话和...
2020-02-18,政策解读,,,,《关于进一步做好医养结合机构新冠肺炎疫情防控工作的通知》解读,http://www.gov.cn/zhengce/2020-02/18/content_5480598.htm,新冠肺炎疫情发生以来，各类医养结合机构（指同时具备医疗卫生资质和养老服务能力的医疗卫生机构或养老机构）主动融入防控工作大局，充分发挥积极作用，助力疫情防控阻击战。当前，疫情形势仍然严峻复杂，防控工作进...
2020-02-18,政策解读,,,,国务院常务会：阶段性减免企业社保费、实施企业缓缴住房公积金政策,http://www.gov.cn/zhengce/2020-02/18/content_5480639.htm,国务院总理李克强2月18日主持召开国务院常务会议，决定阶段性减免企业社保费和实施企业缓缴住房公积金政策，多措并举稳企业稳就业。 会议强调，当前统筹做好疫情防控和经济社会发展工作，一项迫切任务是稳就业。...
2020-02-18,国务院部门文件,教育部办公厅 工业和信息化部办公厅,教基厅函〔2020〕3号,科技、教育\教育,教育部办公厅 工业和信息化部办公厅关于中小学延期开学期间“停课不停学”有关工作安排的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480345.htm,教育部办公厅 工业和信息化部办公厅关于 中小学延期开学期间“停课不停学” 有关工作安排的通知 教基厅函〔2020〕3号 各省、自治区、直辖市教育厅（教委）、通信管理局，新疆生产建设兵团教育局： 为认真...
2020-02-18,国务院部门文件,商务部办公厅,,商贸、海关、旅游\其他,商务部办公厅关于新冠肺炎疫情防控期间进一步完善九省联保联供协作机制的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480622.htm,商务部办公厅关于新冠肺炎疫情防控期间进一步完善九省联保联供协作机制的通知 湖北、安徽、江西、山东、河南、湖南、广西、云南、重庆商务主管部门： 新冠肺炎疫情发生后，商务部党组高度重视，为保障疫情防控期间...
2020-02-18,国务院部门文件,国务院扶贫办 中央网信办 教育部 农业农村部 商务部 国务院国资委 全国工商联,国开办发〔2020〕4号,民政、扶贫、救灾\扶贫,国务院扶贫办 中央网信办 教育部 农业农村部 商务部 国务院国资委 全国工商联关于开展消费扶贫行动的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480268.htm,国务院扶贫办 中央网信办 教育部 农业农村部 商务部 国务院国资委 全国工商联 关于开展消费扶贫行动的通知 国开办发〔2020〕4号 各省、自治区、直辖市扶贫办、协作办、网信办、教育厅（教委）、农业农...
2020-02-18,国务院部门文件,工业和信息化部办公厅,工信厅网安函〔2020〕22号,工业、交通\信息产业（含电信）,工业和信息化部办公厅关于做好疫情防控期间信息通信行业网络安全保障工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480487.htm,工业和信息化部办公厅关于做好疫情防控期间信息通信行业网络安全保障工作的通知 工信厅网安函〔2020〕22号 各省、自治区、直辖市通信管理局，中国电信集团有限公司、中国移动通信集团有限公司、中国联合网络...
2020-02-18,国务院部门文件,扶贫办 财政部,国开办发〔2020〕5号,财政、金融、审计\财政,国务院扶贫办 财政部关于积极应对新冠肺炎疫情影响加强财政专项扶贫资金项目管理工作确保全面如期完成脱贫攻坚目标任务的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480333.htm,国务院扶贫办 财政部关于积极应对新冠肺炎疫情影响 加强财政专项扶贫资金项目管理工作 确保全面如期完成脱贫攻坚目标任务的通知 国开办发〔2020〕5号 各省、自治区、直辖市扶贫办（局）、财政厅（局）： ...
2020-02-18,国务院部门文件,民政部 财政部,民函〔2020〕13号,民政、扶贫、救灾\其他,民政部 财政部关于确定第五批中央财政支持开展居家和社区养老服务改革试点地区的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480376.htm,民政部 财政部关于确定第五批中央财政支持开展居家和社区养老服务改革试点地区的通知 民函〔2020〕13号 各省、自治区、直辖市民政厅（局）、财政厅（局），新疆生产建设兵团民政局、财政局： 根据《民政部...
2020-02-18,国务院部门文件,国务院关税税则委员会,税委会公告〔2020〕2 号,财政、金融、审计\税务,国务院关税税则委员会关于开展对美加征关税商品市场化采购排除工作的公告,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480381.htm,国务院关税税则委员会关于开展对美加征关税商品市场化采购排除工作的公告 税委会公告〔2020〕2 号 为更好满足我国消费者日益增长的需要，加快受理企业排除申请，根据《中华人民共和国海关法》、《中华人民共...
2020-02-18,国务院部门文件,民政部 国家卫生健康委,民发〔2020〕13号,民政、扶贫、救灾\其他,民政部 国家卫生健康委关于深入学习贯彻习近平总书记重要指示精神 进一步做好城乡社区疫情防控工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480346.htm,民政部 国家卫生健康委关于深入学习贯彻习近平总书记重要指示精神 进一步做好城乡社区疫情防控工作的通知 民发〔2020〕13号 各省、自治区、直辖市民政厅（局）、卫生健康委，各计划单列市民政局、卫生健康...
2020-02-18,国务院部门文件,财政部办公厅,财办会〔2020〕1号,财政、金融、审计\其他,关于做好2020年代理记账行业管理有关工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480332.htm,关于做好2020年代理记账行业管理有关工作的通知 财办会〔2020〕1号 各省、自治区、直辖市、计划单列市财政厅（局），新疆生产建设兵团财政局： 为贯彻落实党中央、国务院工作部署，深入推进代理记账行业...
2020-02-18,国务院部门文件,税务总局,税总函〔2020〕27号,财政、金融、审计\税务,国家税务总局关于进一步延长2020年2月份纳税申报期限有关事项的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/18/content_5480267.htm,国家税务总局关于进一步延长2020年2月份纳税申报期限有关事项的通知 税总函〔2020〕27号 国家税务总局各省、自治区、直辖市和计划单列市税务局，国家税务总局驻各地特派员办事处，局内各单位： 为进一...
2020-02-17,国务院部门文件,国家卫生健康委,2020年第2号,卫生、体育\其他,关于推迟2019年第二轮甲类大型医用设备配置许可专家评审工作的公告,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5480104.htm,关于推迟2019年第二轮甲类大型医用设备配置许可专家评审工作的公告 2020年第2号 为贯彻落实党中央、国务院关于新型冠状病毒肺炎疫情防控工作要求，确保各级各类医疗机构集中精力开展新型冠状病毒肺炎救治...
2020-02-17,国务院部门文件,国家卫生健康委办公厅,国卫办医函〔2020〕141号,卫生、体育\卫生,国家卫生健康委办公厅关于加强疫情期间医疗服务管理 满足群众基本就医需求的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5480176.htm,国家卫生健康委办公厅关于加强疫情期间医疗服务管理 满足群众基本就医需求的通知 国卫办医函〔2020〕141号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委： 新冠肺炎疫情发生以来，全国医疗卫生系统...
2020-02-17,国务院部门文件,财政部,财资〔2020〕4号,财政、金融、审计\其他,关于做好新冠肺炎疫情防控资产保障工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5479976.htm,关于做好新冠肺炎疫情防控资产保障工作的通知 财资〔2020〕4号 党中央有关部门，国务院各部委、各直属机构，全国人大常委会办公厅，全国政协办公厅，最高人民法院，最高人民检察院，各民主党派中央，有关人民...
2020-02-17,国务院部门文件,退役军人部 中央军委政治工作部,退役军人部发〔2020〕6号,民政、扶贫、救灾\其他,退役军人事务部 中央军委政治工作部关于妥善做好新冠肺炎疫情防控牺牲人员烈士褒扬工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5480214.htm,退役军人事务部 中央军委政治工作部 关于妥善做好新冠肺炎疫情防控牺牲人员烈士褒扬工作的通知 退役军人部发〔2020〕6号 各省、自治区、直辖市退役军人事务厅（局），新疆生产建设兵团退役军人事务局，各战...
2020-02-17,国务院部门文件,农业农村部,农办产〔2020〕1号,农业、林业、水利\其他,农业农村部办公厅关于印发《2020年乡村产业工作要点》的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5479890.htm,农业农村部办公厅关于印发《2020年乡村产业工作要点》的通知 农办产〔2020〕1号 为贯彻落实中央1号文件、《国务院关于促进乡村产业振兴的指导意见》精神，紧扣乡村产业振兴目标，聚焦重点产业、聚集资源...
2020-02-17,国务院部门文件,人力资源社会保障部 财政部,人社部发〔2020〕9号,劳动、人事、监察\其他,关于新型冠状病毒肺炎疫情防控期间事业单位人员有关工资待遇问题的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5479892.htm,关于新型冠状病毒肺炎疫情防控期间事业单位人员有关工资待遇问题的通知 人社部发〔2020〕9号 各省、自治区、直辖市及新疆生产建设兵团人力资源社会保障厅（局）、财政厅（局），中央和国家机关各部委、各直属...
2020-02-17,国务院部门文件,人力资源社会保障部办公厅,人社厅函〔2020〕24号,科技、教育\教育,人力资源社会保障部办公厅关于在新冠肺炎疫情防控期间免费开放中国职业培训在线等培训平台提供线上培训与教育服务的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/17/content_5480186.htm,人力资源社会保障部办公厅关于在新冠肺炎疫情防控期间 免费开放中国职业培训在线等培训平台提供线上培训与教育服务的通知 人社厅函〔2020〕24号 各省、自治区、直辖市及新疆生产建设兵团人力资源社会保障厅...
2020-02-16,政策解读,,,,财政部部长：积极的财政政策要大力提质增效,http://www.gov.cn/zhengce/2020-02/16/content_5479626.htm,积极的财政政策要大力提质增效 财政部党组书记、部长 刘昆 习近平总书记在中央经济工作会议上强调，积极的财政政策要大力提质增效，更加注重结构调整。这是党中央科学把握国内外发展大势、统揽经济社会发展全局作...
2020-02-16,政策解读,,,,《关于进一步加强社会办医管理做好新冠肺炎疫情防控工作的通知》解读,http://www.gov.cn/zhengce/2020-02/16/content_5479784.htm,新冠肺炎疫情发生以来，全国各级各类医疗机构坚决服从党中央统一指挥调度，主动融入防控工作大局，全力以赴抗击疫情。社会办医疗机构（以下简称社会办医）作为我国医疗卫生服务体系中的重要组成部分，在防控工作中承...
2020-02-16,国务院部门文件,卫生健康委 中医药局,国卫医函〔2020〕63号,卫生、体育\卫生,关于进一步加强社会办医管理做好新冠肺炎疫情防控工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/16/content_5479782.htm,关于进一步加强社会办医管理做好新冠肺炎疫情防控工作的通知 国卫医函〔2020〕63号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委、中医药局： 新冠肺炎疫情发生以来，全国各级各类医疗机构坚决服从党...
2020-02-16,国务院部门文件,卫生健康委,国卫人函〔2020〕61号,卫生、体育\卫生,国家卫生健康委关于贯彻落实改善一线医务人员工作条件切实关心医务人员身心健康若干措施的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/16/content_5479628.htm,国家卫生健康委关于贯彻落实改善一线医务人员工作条件 切实关心医务人员身心健康若干措施的通知 国卫人函〔2020〕61号 各省、自治区、直辖市及新疆生产建设兵团卫生健康委： 近日，国务院办公厅转发了《国...
2020-02-16,国务院部门文件,农业农村部办公厅 国家发展改革委办公厅 交通运输部办公厅,农办牧〔2020〕14号,农业、林业、水利\农业、畜牧业、渔业,农业农村部办公厅国家发展改革委办公厅交通运输部办公厅关于解决当前实际困难加快养殖业复工复产的紧急通知,http://www.gov.cn/zhengce/zhengceku/2020-02/16/content_5479613.htm,农业农村部办公厅国家发展改革委办公厅交通运输部办公厅 关于解决当前实际困难加快养殖业复工复产的紧急通知 农办牧〔2020〕14号 各省、自治区、直辖市农业农村（农牧）、畜牧兽医、海洋与渔业厅（局、委）...
2020-02-16,国务院部门文件,银保监会,银保监办发〔2020〕15号,财政、金融、审计\银行,中国银保监会办公厅关于进一步做好疫情防控金融服务的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/16/content_5479561.htm,中国银保监会办公厅关于进一步做好疫情防控金融服务的通知 银保监办发〔2020〕15号 各银保监局，各政策性银行、大型银行、股份制银行，外资银行，金融资产管理公司，各保险集团（控股）公司、保险公司、保险...
2020-02-15,政策解读,,,,免收通行费政策解读 | 服务疫情防控促进复工复产保障经济发展,http://www.gov.cn/zhengce/2020-02/15/content_5479440.htm,经国务院同意，从2月17日0时起至疫情防控工作结束，所有依法通行收费公路的车辆免收全国收费公路车辆通行费。就此政策，解读如下： 1、为什么要出台疫情防控期间免收全国收费公路车辆通行费政策？ 根据党中央...
2020-02-15,政策解读,,,,解读《关于印发新型冠状病毒肺炎流行期间商场和超市卫生防护指南的通知》,http://www.gov.cn/zhengce/2020-02/15/content_5479253.htm,在新型冠状病毒肺炎流行期间，为指导商场、超市开展新型冠状病毒肺炎防控工作，国务院应对新型冠状病毒肺炎疫情联防联控机制组织中国疾病预防控制中心环境所研究起草了《新型冠状病毒肺炎流行期间商场和超市卫生防护...
2020-02-15,国务院部门文件,商务部办公厅 财政部办公厅,,商贸、海关、旅游\其他,商务部办公厅 财政部办公厅关于疫情防控期间进一步做好农商互联完善农产品供应链体系的紧急通知,http://www.gov.cn/zhengce/zhengceku/2020-02/15/content_5479112.htm,商务部办公厅 财政部办公厅关于疫情防控期间进一步做好农商互联完善农产品供应链体系的紧急通知 内蒙古、辽宁、黑龙江、江苏、浙江、山东、河南、湖北、湖南、广东、广西、重庆、四川、贵州、陕西商务、财政主管部...
2020-02-15,国务院部门文件,市场监管总局 药监局 知识产权局,国市监综〔2020〕30号,市场监管、安全生产监管\其他,市场监管总局 国家药监局 国家知识产权局支持复工复产十条,http://www.gov.cn/zhengce/zhengceku/2020-02/15/content_5479457.htm,市场监管总局 国家药监局 国家知识产权局支持复工复产十条 国市监综〔2020〕30号 各省、自治区、直辖市及计划单列市、副省级城市、新疆生产建设兵团市场监管局（厅、委）、药监局、知识产权局： 为贯彻落...
2020-02-15,国务院部门文件,交通运输部,,工业、交通\公路,交通运输部关于新冠肺炎疫情防控期间免收收费公路车辆通行费的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/15/content_5479381.htm,交通运输部关于新冠肺炎疫情防控期间免收收费公路车辆通行费的通知 各省、自治区、直辖市人民政府，国家发展改革委、财政部、中国人民银行、国资委、银保监会、证监会： 经国务院同意，决定在新冠肺炎疫情防控期间...
2020-02-15,国务院部门文件,商务部办公厅,,商贸、海关、旅游\其他,商务部办公厅关于请继续做好对外承包工程领域应对新冠肺炎疫情有关工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/15/content_5479218.htm,商务部办公厅关于请继续做好对外承包工程领域应对新冠肺炎疫情有关工作的通知 各省、自治区、直辖市、计划单列市及新疆生产建设兵团商务主管部门，有关中央企业： 新型冠状病毒肺炎疫情发生以来，各地方商务主管部...
2020-02-14,政策解读,,,,保障重要农产品有效供给,http://www.gov.cn/zhengce/2020-02/14/content_5478493.htm,解读人：中央一号文件起草组成员 吴晓佳 杨洁梅 胡嘉 采访人：人民日报记者 郁静娴 保障重要农产品有效供给始终是“三农”工作的头等大事。习近平总书记多次强调，中国人的饭碗任何时候都要牢牢端在自己手上。...
2020-02-14,国务院部门文件,教育部应对新型冠状病毒肺炎疫情工作领导小组办公室,教师厅函〔2020〕2号,科技、教育\教育,教育部应对新型冠状病毒肺炎疫情工作领导小组办公室关于在疫情防控期间有针对性地做好教师工作若干事项的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478554.htm,教育部应对新型冠状病毒肺炎疫情工作领导小组办公室 关于在疫情防控期间有针对性地做好教师工作若干事项的通知 教师厅函〔2020〕2号 各省、自治区、直辖市教育厅（教委），新疆生产建设兵团教育局，部属各高...
2020-02-14,国务院部门文件,交通运输部,交通运输部公告2020年第9号,工业、交通\水运,交通运输部关于新冠肺炎疫情防控期间国内水路运输证件办理工作的公告,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478549.htm,交通运输部关于新冠肺炎疫情防控期间国内水路运输证件办理工作的公告 2020年第9号 为便利行政相对人在防控新型冠状病毒肺炎疫情期间办理国内水路运输、船舶管理相关经营证书，现就有关事项公告如下： 一、国...
2020-02-14,国务院部门文件,中国人民银行 中国银行保险监督管理委员会 中国证券监督管理委员会 国家外汇管理局 上海市人民政府,银发〔2020〕46号,财政、金融、审计\其他,中国人民银行 中国银行保险监督管理委员会 中国证券监督管理委员会 国家外汇管理局 上海市人民政府关于进一步加快推进上海国际金融中心建设和金融支持长三角一体化发展的意见,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478985.htm,中国人民银行 中国银行保险监督管理委员会 中国证券监督管理委员会 国家外汇管理局 上海市人民政府关于进一步加快推进上海国际金融中心建设和金融支持长三角一体化发展的意见 银发〔2020〕46号 为深入贯...
2020-02-14,国务院部门文件,财政部办公厅 农业农村部办公厅,财办农〔2020〕6号,财政、金融、审计\其他,关于切实支持做好新冠肺炎疫情防控期间农产品稳产保供工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478827.htm,关于切实支持做好新冠肺炎疫情防控期间农产品稳产保供工作的通知 财办农〔2020〕6号 各省、自治区、直辖市、计划单列市财政厅（局）、农业农村（农牧、畜牧兽医）厅（委、局），新疆生产建设兵团财政局、农业...
2020-02-14,国务院部门文件,交通运输部职业资格中心,职水函〔2020〕24号,工业、交通\其他,关于切实做好新冠肺炎疫情防控期间交通运输职业资格注册（登记）工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478585.htm,关于切实做好新冠肺炎疫情防控期间交通运输职业资格注册（登记）工作的通知 职水函〔2020〕24号 各省（区、市）交通运输职业资格注册（登记）机构： 为贯彻落实党中央、国务院关于加强新冠肺炎疫情防控工作...
2020-02-14,国务院部门文件,海关总署,海关总署公告2020年第24号,商贸、海关、旅游\海关,海关总署公告2020年第24号（关于新型冠状病毒肺炎疫情期间海关查验货物时收发货人可免于到场的公告）,http://www.gov.cn/zhengce/zhengceku/2020-02/14/content_5478546.htm,海关总署公告2020年第24号（关于新型冠状病毒肺炎疫情期间海关查验货物时收发货人可免于到场的公告） 为保障新型冠状病毒肺炎疫情防控期间（以下简称疫情期间）进出境货物的快速验放，减少人员聚集，有效防止...
2020-02-13,国务院部门文件,国家卫生健康委 国家医疗保障局,,卫生、体育\其他,关于印发新型冠状病毒感染相关ICD代码的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/13/content_5562326.htm,关于印发新型冠状病毒感染相关ICD代码的通知 各省、自治区、直辖市及新疆生产建设兵团卫生健康委、医疗保障局： 为规范统一新型冠状病毒感染相关ICD代码，及时准确掌握新型冠状病毒感染信息，我们联合制定了...
2020-02-13,国务院部门文件,财政部,财办〔2020〕7号,财政、金融、审计\财政,关于进一步做好新型冠状病毒感染肺炎疫情防控经费保障工作的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/13/content_5478324.htm,关于进一步做好新型冠状病毒感染肺炎疫情防控经费保障工作的通知 财办〔2020〕7号 各省、自治区、直辖市、计划单列市财政厅（局），新疆生产建设兵团财政局： 近期，湖北省武汉市等地发生新型冠状病毒感染肺...
2020-02-13,国务院部门文件,财政部,财金函〔2020〕7号,财政、金融、审计\财政,关于国有金融企业积极做好疫情防控捐赠有关事项的通知,http://www.gov.cn/zhengce/zhengceku/2020-02/13/content_5478377.htm,关于国有金融企业积极做好疫情防控捐赠有关事项的通知 财金函〔2020〕7号 各中央金融企业，各省、自治区、直辖市、计划单列市财政厅（局），新疆生产建设兵团财政局： 新冠肺炎疫情发生以来，国有金融企业（...
